household_id,address
1792,"SANDNES, Folkvordveien 24.0"
1793,"STAVANGER, Rustå 6.0"
1794,"SANDNES, Jørgen Moes gate 9.0"
1795,"SANDNES, Lerkeveien 8.0"
1796,"SANDNES, Selvikveien 136.0"
1797,"STAVANGER, Gunhilds gate 18.0"
1798,"SANDNES, Alexander Kiellands gate 20.0"
1799,"STAVANGER, Langgata 11.0"
1800,"STAVANGER, Mjugbakken 7.0"
1801,"SANDNES, Hans og Grete stien 1.0"
1802,"STAVANGER, Svaneveien 21.0"
1803,"STAVANGER, Boknaveien 1.0"
1804,"STAVANGER, Judabergvegen 25.0"
1805,"SANDNES, Postveien 76.0"
1806,"SANDNES, Bersagelveien 1048.0"
1807,"STAVANGER, Tjuvholmveien 14.0"
1808,"STAVANGER, Rytterveien 37.0"
1809,"STAVANGER, Solliveien 20.0"
1810,"STAVANGER, Snorres gate 4.0"
1811,"STAVANGER, Rygjabøvegen 27.0"
1812,"STAVANGER, Sandalssvingen 7.0"
1813,"STAVANGER, Børeholen 11.0"
1814,"STAVANGER, Olav Kyrres gate 38.0"
1815,"SANDNES, Furenesveien 279.0"
1816,"STAVANGER, Jåttåhagen 16.0"
1817,"STAVANGER, Gjerdebakken 20.0"
1818,"STAVANGER, Bergflåtveien 14.0"
1819,"STAVANGER, Forusstraen 12.0"
1820,"STAVANGER, Runestadvegen 15.0"
1821,"STAVANGER, Heddeveien 100.0"
1822,"STAVANGER, Lerkeskogen 34.0"
1823,"STAVANGER, Kjell Arholms gate 34.0"
1824,"STAVANGER, Grytingskroken 9.0"
1825,"STAVANGER, Smiehagen 4.0"
1826,"STAVANGER, Aurikkelstien 10.0"
1827,"SANDNES, Roald Amundsens gate 8.0"
1828,"SANDNES, Stangelandsforen 7.0"
1829,"STAVANGER, Jernalderveien 57.0"
1830,"STAVANGER, Kirkegata 15.0"
1831,"STAVANGER, Bruvikveien 33.0"
1832,"SANDNES, Jærveien 16.0"
1833,"SANDNES, Kamskjellveien 26.0"
1834,"SANDNES, Havnegata 3.0"
1835,"SANDNES, Ryfylkeveien 617.0"
1836,"STAVANGER, Pollux' gate 31.0"
1837,"STAVANGER, Hodneveien 192.0"
1838,"STAVANGER, Storåkerveien 25.0"
1839,"SANDNES, Sørbøbakken 5.0"
1840,"STAVANGER, Tostenhagen 19.0"
1841,"STAVANGER, Helgøysundvegen 33.0"
1842,"SANDNES, Draugveien 147.0"
1843,"SANDNES, Kydnaveien 8.0"
1844,"STAVANGER, Håhammarbrautene 104.0"
1845,"STAVANGER, Mjughaug Terrasse 4.0"
1846,"SANDNES, Folkvordveien 156.0"
1847,"STAVANGER, Vistegata 10.0"
1848,"SANDNES, Riarveien 21.0"
1849,"STAVANGER, Måkeveien 14.0"
1850,"STAVANGER, Ekrehøgdå 5.0"
1851,"SANDNES, Uskakalven 79.0"
1852,"SANDNES, Prestheiveien 37.0"
1853,"STAVANGER, Verksgata 42.0"
1854,"STAVANGER, Bruvikveien 31.0"
1855,"STAVANGER, Vestre Fognavegen 119.0"
1856,"STAVANGER, Markaholen 3.0"
1857,"SANDNES, Damsgård 90.0"
1858,"STAVANGER, Sørflåtveien 60.0"
1859,"STAVANGER, Askjeveien 111.0"
1860,"STAVANGER, Sjøhusbakken 38.0"
1861,"SANDNES, Skaarlistien 33.0"
1862,"SANDNES, Lonastien 14.0"
1863,"STAVANGER, ABCgata 2.0"
1864,"SANDNES, Slynggata 13.0"
1865,"SANDNES, Hugins gate 4.0"
1866,"STAVANGER, Reidar Berges gate 6.0"
1867,"STAVANGER, Laberget 50.0"
1868,"STAVANGER, Skipsbyggergata 15.0"
1869,"SANDNES, Kirkegata 5.0"
1870,"STAVANGER, Seehusens gate 40.0"
1871,"STAVANGER, Helmer Hanssens gate 2.0"
1872,"STAVANGER, Tennisveien 21.0"
1873,"STAVANGER, Nymansveien 96.0"
1874,"SANDNES, Buggelandskogen 59.0"
1875,"STAVANGER, Vatlandsvegen 383.0"
1876,"STAVANGER, Ryttersvingene 176.0"
1877,"STAVANGER, Prestveien 47.0"
1878,"STAVANGER, Brønngata 104.0"
1879,"STAVANGER, Eik 8.0"
1880,"SANDNES, Kvernelandsveien 128.0"
1881,"STAVANGER, Forusskogen 26.0"
1882,"STAVANGER, Håvasteinhagane 30.0"
1883,"SANDNES, Gangeren 3.0"
1884,"STAVANGER, Lassakroken 11.0"
1885,"SANDNES, Løbergsjå 14.0"
1886,"SANDNES, Skaraslåtten 38.0"
1887,"SANDNES, Malminhagen 54.0"
1888,"STAVANGER, Valheimveien 23.0"
1889,"STAVANGER, Finnøyvegen 303.0"
1890,"SANDNES, Grønnevikveien 133.0"
1891,"SANDNES, Sjøveien 14.0"
1892,"STAVANGER, Klebersteinveien 78.0"
1893,"SANDNES, Eventyrveien 14.0"
1894,"SANDNES, Buggeland 75.0"
1895,"STAVANGER, Øvre Stokkavei 26.0"
1896,"STAVANGER, Breivikveien 19.0"
1897,"SANDNES, Søredalen 1539.0"
1898,"SANDNES, Torvholsteigen 34.0"
1899,"STAVANGER, Leiteveien 21.0"
1900,"STAVANGER, Lassakroken 22.0"
1901,"STAVANGER, Skipsbygger Knudsens vei 12.0"
1902,"SANDNES, Vierveien 229.0"
1903,"STAVANGER, Fortunaveien 15.0"
1904,"SANDNES, Porsholen 2.0"
1905,"STAVANGER, Rytterkroken 11.0"
1906,"STAVANGER, Friggs gate 5.0"
1907,"STAVANGER, Digranesveien 27.0"
1908,"STAVANGER, Berge Odels vei 21.0"
1909,"SANDNES, Rossalandtunet 5.0"
1910,"SANDNES, Torger Carlsens gate 12.0"
1911,"STAVANGER, Jelsagata 32.0"
1912,"SANDNES, Ryfylkeveien 233.0"
1913,"STAVANGER, Fjellstølveien 17.0"
1914,"STAVANGER, Berings gate 21.0"
1915,"STAVANGER, Randabergveien 12.0"
1916,"STAVANGER, Lundshagen 13.0"
1917,"SANDNES, Fredheimveien 8.0"
1918,"SANDNES, Jærveien 209.0"
1919,"STAVANGER, Gjerdeveien 140.0"
1920,"STAVANGER, Ramsvigkroken 4.0"
1921,"STAVANGER, Tanke Svilands gate 53.0"
1922,"STAVANGER, Nedre Hedlevikveien 13.0"
1923,"STAVANGER, Rektor Natvig-Pedersens vei 2.0"
1924,"STAVANGER, Forane 40.0"
1925,"STAVANGER, Ryfylkegata 13.0"
1926,"STAVANGER, Fortunaveien 13.0"
1927,"STAVANGER, Forusskogen 3.0"
1928,"STAVANGER, Gjerdebakken 39.0"
1929,"SANDNES, Kvålkroken 8.0"
1930,"STAVANGER, Hodneveien 58.0"
1931,"SANDNES, Skaarlistien 7.0"
1932,"STAVANGER, Vikevågveien 116.0"
1933,"STAVANGER, Rennebergstien 9.0"
1934,"STAVANGER, Kornstien 25.0"
1935,"STAVANGER, Sundelia 22.0"
1936,"STAVANGER, Henrik Steffens gate 20.0"
1937,"STAVANGER, Eikegreina 5.0"
1938,"SANDNES, Myklabergveien 53.0"
1939,"SANDNES, Dyrnesodden 22.0"
1940,"STAVANGER, Seehusens gate 46.0"
1941,"STAVANGER, Timoteiveien 8.0"
1942,"SANDNES, Kjempeholen 6.0"
1943,"STAVANGER, Folke Bernadottes vei 8.0"
1944,"STAVANGER, Djubingen 11.0"
1945,"STAVANGER, Malthaugstubben 3.0"
1946,"SANDNES, Hanaveien 15.0"
1947,"STAVANGER, Rytterveien 62.0"
1948,"STAVANGER, Jernalderveien 9.0"
1949,"STAVANGER, Tjuvholmveien 50.0"
1950,"STAVANGER, Gardsvågen 25.0"
1951,"STAVANGER, Laberget 90.0"
1952,"SANDNES, Bersagelveien 98.0"
1953,"SANDNES, Roviksveien 17.0"
1954,"STAVANGER, Zetlitzveien 5.0"
1955,"STAVANGER, Ulasvingen 12.0"
1956,"STAVANGER, Roaldsøyveien 63.0"
1957,"STAVANGER, Øvre Fognafjordvegen 3.0"
1958,"SANDNES, Blåbærstien 41.0"
1959,"STAVANGER, Consul S. Bergesens v. 212.0"
1960,"STAVANGER, Hamneveien 12.0"
1961,"STAVANGER, Vikedalsgata 1.0"
1962,"SANDNES, Maurholen 69.0"
1963,"STAVANGER, Måkeveien 73.0"
1964,"SANDNES, Åsveien 94.0"
1965,"STAVANGER, Verven 36.0"
1966,"STAVANGER, Nedre Holmegate 9.0"
1967,"STAVANGER, Øvre Hauskjevegen 4.0"
1968,"STAVANGER, Vaisenhusgata 27.0"
1969,"STAVANGER, Berings gate 19.0"
1970,"STAVANGER, Rødknapplia 4.0"
1971,"SANDNES, Bjørkeveien 34.0"
1972,"STAVANGER, Ærfuglveien 21.0"
1973,"SANDNES, Vevargata 2.0"
1974,"STAVANGER, Gjerdesvollen 39.0"
1975,"SANDNES, Bronsekarveien 1.0"
1976,"SANDNES, Alexander Kiellands gate 15.0"
1977,"SANDNES, Gitleveien 19.0"
1978,"STAVANGER, Steingata 108.0"
1979,"SANDNES, Kvitlåveien 6.0"
1980,"STAVANGER, Løkkeveien 54.0"
1981,"SANDNES, Skaret terrasse 10.0"
1982,"STAVANGER, Professor Hansteens gate 71.0"
1983,"STAVANGER, Lervigbrygga 291.0"
1984,"SANDNES, Lonasvingen 55.0"
1985,"STAVANGER, Kon Tiki-svingen 9.0"
1986,"STAVANGER, Tjensvollveien 3.0"
1987,"SANDNES, Myklabergveien 30.0"
1988,"STAVANGER, Rødknappsvingene 12.0"
1989,"STAVANGER, Krokenesveien 3.0"
1990,"SANDNES, Kvednaberget 33.0"
1991,"STAVANGER, Molkeholen 1.0"
1992,"STAVANGER, Dues vei 11.0"
1993,"STAVANGER, Ospeveien 2.0"
1994,"STAVANGER, Lundetunet 5.0"
1995,"STAVANGER, Heimdalsveien 7.0"
1996,"STAVANGER, Kolheistubben 28.0"
1997,"STAVANGER, Nærlandsvågen 14.0"
1998,"SANDNES, Monsamyrveien 3.0"
1999,"SANDNES, Gustav Vigelands gate 8.0"
2000,"STAVANGER, Engelsminnegata 16.0"
2001,"STAVANGER, Verven 12.0"
2002,"SANDNES, Oslikroken 8.0"
2003,"SANDNES, Gandsgaten 9.0"
2004,"SANDNES, Roald Amundsens gate 49.0"
2005,"STAVANGER, Engøyklubben 18.0"
2006,"STAVANGER, Muségata 74.0"
2007,"STAVANGER, Prinsens gate 28.0"
2008,"STAVANGER, Laberget 48.0"
2009,"STAVANGER, Båtsmannsveien 11.0"
2010,"STAVANGER, Sørflåtveien 44.0"
2011,"SANDNES, Limarka 91.0"
2012,"STAVANGER, Folke Bernadottes vei 4.0"
2013,"SANDNES, Bruhagen 6.0"
2014,"STAVANGER, Revheimsveien 265.0"
2015,"STAVANGER, Misjonsmarka 10.0"
2016,"STAVANGER, Vistegata 16.0"
2017,"SANDNES, Bjønnbåsen 7.0"
2018,"STAVANGER, Skulebakken 5.0"
2019,"SANDNES, Kommandantveien 66.0"
2020,"STAVANGER, Helgøysundvegen 40.0"
2021,"SANDNES, Skårlandsveien 41.0"
2022,"STAVANGER, Hundvågveien 46.0"
2023,"STAVANGER, Lomviveien 49.0"
2024,"STAVANGER, Rektor Berntsens gate 12.0"
2025,"STAVANGER, Kornblomsttunet 19.0"
2026,"STAVANGER, Gauselvågen 72.0"
2027,"STAVANGER, Valheimveien 156.0"
2028,"SANDNES, Askepottveien 7.0"
2029,"STAVANGER, Brattåsveien 4.0"
2030,"SANDNES, Lundegeilen 20.0"
2031,"SANDNES, Sørbøveien 145.0"
2032,"SANDNES, Gjøysavik 13.0"
2033,"STAVANGER, Emmausveien 5.0"
2034,"SANDNES, Hovsbakken 10.0"
2035,"SANDNES, Tranebærstien 13.0"
2036,"SANDNES, Åsveien 95.0"
2037,"STAVANGER, Særimners vei 6.0"
2038,"STAVANGER, Vågedalen 4.0"
2039,"STAVANGER, Ellsworths gate 54.0"
2040,"SANDNES, Gamle Somavei 63.0"
2041,"STAVANGER, Tjensvollveien 44.0"
2042,"STAVANGER, Nedre Tastasjøen 24.0"
2043,"STAVANGER, Møllegata 62.0"
2044,"STAVANGER, Hegglandslia 7.0"
2045,"STAVANGER, Forusvågen 43.0"
2046,"STAVANGER, Sørhallet 5.0"
2047,"SANDNES, Bratteveien 3.0"
2048,"SANDNES, Mergelbakken 17.0"
2049,"STAVANGER, Seehusens gate 44.0"
2050,"STAVANGER, Osebergveien 13.0"
2051,"SANDNES, Krambuneset 56.0"
2052,"STAVANGER, Haugvaldstadminde 2.0"
2053,"SANDNES, Årsvollveien 5.0"
2054,"STAVANGER, Gosenbakken 13.0"
2055,"STAVANGER, Tarjodd Bondes vei 18.0"
2056,"STAVANGER, Stareveien 14.0"
2057,"STAVANGER, Solåsveien 5.0"
2058,"SANDNES, Svartmeisveien 12.0"
2059,"STAVANGER, Nedre Malthaug 7.0"
2060,"SANDNES, Dyre Vaas vei 11.0"
2061,"STAVANGER, Notbasveien 19.0"
2062,"STAVANGER, Øvre Sjøveien 16.0"
2063,"STAVANGER, Solåsveien 31.0"
2064,"STAVANGER, Møldalsbakken 17.0"
2065,"STAVANGER, Dugane 53.0"
2066,"STAVANGER, Kari Trestakkveien 28.0"
2067,"STAVANGER, Høgeveien 22.0"
2068,"STAVANGER, Rødknappveien 18.0"
2069,"SANDNES, Kubakken 14.0"
2070,"STAVANGER, Primstaven 6.0"
2071,"STAVANGER, Rosenberggata 67.0"
2072,"SANDNES, Lundegeilen 22.0"
2073,"STAVANGER, Bøygen 10.0"
2074,"STAVANGER, Leif Larsens gate 6.0"
2075,"STAVANGER, Langflåtveien 30.0"
2076,"STAVANGER, Gulaksveien 2.0"
2077,"SANDNES, Årsvollveien 37.0"
2078,"STAVANGER, Breibakken 13.0"
2079,"SANDNES, Uskakalven 144.0"
2080,"SANDNES, Høvdingtunet 8.0"
2081,"SANDNES, Ullendalverket 45.0"
2082,"SANDNES, Sandvedhagen 22.0"
2083,"STAVANGER, Gjerdebakken 64.0"
2084,"STAVANGER, Kvernevik Ring 43.0"
2085,"STAVANGER, Sverdrups gate 20.0"
2086,"SANDNES, Lunden 4.0"
2087,"STAVANGER, Madlastokken 4.0"
2088,"STAVANGER, Verven 16.0"
2089,"STAVANGER, Håhammarbrautene 56.0"
2090,"STAVANGER, Siriskjeret 27.0"
2091,"STAVANGER, Myrveien 1.0"
2092,"SANDNES, Vågsgata 16.0"
2093,"STAVANGER, Tastagata 20.0"
2094,"STAVANGER, Engøysnaget 8.0"
2095,"STAVANGER, Kvednarhaugen 15.0"
2096,"STAVANGER, Herlaugsbakken 35.0"
2097,"STAVANGER, Professor Hansteens gate 21.0"
2098,"SANDNES, Bekkasinveien 31.0"
2099,"SANDNES, Rådhusgata 4.0"
2100,"SANDNES, Luramyrveien 19.0"
2101,"STAVANGER, Michael Berentsens gate 14.0"
2102,"STAVANGER, Pedersgata 19.0"
2103,"SANDNES, Sletten 27.0"
2104,"STAVANGER, Mellomstraen 8.0"
2105,"STAVANGER, Gauselbakken 86.0"
2106,"STAVANGER, Glassperleveien 1.0"
2107,"STAVANGER, Paradisveien 2.0"
2108,"SANDNES, Hovemarka 74.0"
2109,"SANDNES, Høgevollsveien 49.0"
2110,"STAVANGER, Hegrebergveien 5.0"
2111,"SANDNES, Grønnevikveien 115.0"
2112,"STAVANGER, Glassbegerveien 179.0"
2113,"STAVANGER, Snarehaugen 74.0"
2114,"SANDNES, Eidsvollgata 46.0"
2115,"STAVANGER, Oscar Mathisens gate 5.0"
2116,"STAVANGER, Bøveien 13.0"
2117,"STAVANGER, Bergljots gate 22.0"
2118,"STAVANGER, Vålandsbakken 11.0"
2119,"SANDNES, Tjessheimveien 355.0"
2120,"SANDNES, Snehvitveien 9.0"
2121,"SANDNES, Vindhagen 29.0"
2122,"STAVANGER, Nådlandsberget 3.0"
2123,"STAVANGER, Madlastokken 24.0"
2124,"STAVANGER, Hellestølveien 10.0"
2125,"STAVANGER, Madlastø 13.0"
2126,"STAVANGER, Nedre Vågen 31.0"
2127,"STAVANGER, Steingata 102.0"
2128,"STAVANGER, St. Hans gate 8.0"
2129,"SANDNES, Slynggata 5.0"
2130,"STAVANGER, Johanne Dybwads gate 17.0"
2131,"SANDNES, Torvmyrå 9.0"
2132,"STAVANGER, Skjalgs gate 29.0"
2133,"STAVANGER, Elias Tastads gate 50.0"
2134,"SANDNES, Kjempeholen 3.0"
2135,"STAVANGER, Gamleveien 2.0"
2136,"SANDNES, Hommersåkveien 192.0"
2137,"STAVANGER, Stokkaveien 57.0"
2138,"STAVANGER, Haugliveien 16.0"
2139,"STAVANGER, Vågedalsstubben 14.0"
2140,"SANDNES, Vierveien 51.0"
2141,"STAVANGER, Jonas Lies gate 6.0"
2142,"SANDNES, Fagerheim 42.0"
2143,"SANDNES, Toppmeisveien 14.0"
2144,"STAVANGER, Ishallveien 14.0"
2145,"SANDNES, Sørbøveien 175.0"
2146,"STAVANGER, Rektor Natvig-Pedersens vei 5.0"
2147,"SANDNES, Litle Ådnøy 47.0"
2148,"SANDNES, Stavangerveien 32.0"
2149,"SANDNES, Åsetunet 18.0"
2150,"SANDNES, Buggelandsbakken 70.0"
2151,"STAVANGER, Ledaalsgata 2.0"
2152,"STAVANGER, Sverdrups gate 52.0"
2153,"STAVANGER, Hinnavågen 38.0"
2154,"SANDNES, Langåkeren 3.0"
2155,"STAVANGER, Alsteinsgata 9.0"
2156,"SANDNES, Skaarlistien 15.0"
2157,"STAVANGER, St. Svithuns gate 29.0"
2158,"STAVANGER, Gangarstien 21.0"
2159,"SANDNES, Somaveien 56.0"
2160,"STAVANGER, Digranesveien 17.0"
2161,"SANDNES, Veidemannsveien 10.0"
2162,"SANDNES, Bersagelveien 912.0"
2163,"STAVANGER, Gulnebbveien 9.0"
2164,"SANDNES, Songesandsvegen 1127.0"
2165,"STAVANGER, Henrik Ibsens gate 4.0"
2166,"STAVANGER, Dusaviksvingen 59.0"
2167,"STAVANGER, Grasholmkroken 9.0"
2168,"STAVANGER, Michael Sars gate 8.0"
2169,"STAVANGER, Libakken 4.0"
2170,"STAVANGER, Tinngata 1.0"
2171,"STAVANGER, Nedre Stokkavei 164.0"
2172,"STAVANGER, Sandvikveien 18.0"
2173,"STAVANGER, Byggstien 52.0"
2174,"STAVANGER, Eikevegen 336.0"
2175,"SANDNES, Haukalivegen 403.0"
2176,"SANDNES, Granlihagen 4.0"
2177,"SANDNES, Hoveveien 7.0"
2178,"STAVANGER, Rebakken 12.0"
2179,"STAVANGER, Finnkvalveien 2.0"
2180,"SANDNES, Sørbøtunet 10.0"
2181,"SANDNES, Hestvigstien 86.0"
2182,"STAVANGER, Øvre Teinebakken 13.0"
2183,"STAVANGER, Tjensvollveien 7.0"
2184,"STAVANGER, Sleipners gate 4.0"
2185,"SANDNES, Eskemyrveien 29.0"
2186,"SANDNES, Lauvåsvågen 143.0"
2187,"STAVANGER, Hodneveien 190.0"
2188,"SANDNES, Kydnamyrveien 26.0"
2189,"STAVANGER, Djupadalskroken 19.0"
2190,"STAVANGER, Hamneveien 15.0"
2191,"STAVANGER, Andréekroken 8.0"
2192,"SANDNES, Moldberget 27.0"
2193,"SANDNES, Parkveien 25.0"
2194,"SANDNES, Einerveien 13.0"
2195,"STAVANGER, Løkkeveien 51.0"
2196,"STAVANGER, Asalveien 1.0"
2197,"SANDNES, Rossalandtunet 5.0"
2198,"STAVANGER, Muségata 13.0"
2199,"SANDNES, Selvikveien 166.0"
2200,"STAVANGER, Steinperleveien 45.0"
2201,"STAVANGER, Boganesgeilen 1.0"
2202,"SANDNES, Svaneveien 84.0"
2203,"STAVANGER, Åmøyveien 668.0"
2204,"SANDNES, Hafrakveien 243.0"
2205,"STAVANGER, Gjerdebakken 16.0"
2206,"SANDNES, Vågsgata 20.0"
2207,"STAVANGER, Condeep-veien 11.0"
2208,"SANDNES, Helmikhagen 6.0"
2209,"SANDNES, Leirgata 3.0"
2210,"STAVANGER, Stokkaveien 23.0"
2211,"STAVANGER, Hillevågsveien 41.0"
2212,"SANDNES, Jonashagen 12.0"
2213,"STAVANGER, Rødknapplia 1.0"
2214,"STAVANGER, Wessels gate 70.0"
2215,"SANDNES, Torger Carlsens gate 5.0"
2216,"STAVANGER, Øvre Stokkavei 23.0"
2217,"SANDNES, Dvergstien 2.0"
2218,"STAVANGER, Olav Kyrres gate 40.0"
2219,"SANDNES, Flørli 295.0"
2220,"SANDNES, Sørbøbakken 11.0"
2221,"STAVANGER, Øvre Stokkavei 42.0"
2222,"SANDNES, Røsslyngveien 27.0"
2223,"STAVANGER, Holmastø 10.0"
2224,"STAVANGER, Tyriveien 19.0"
2225,"STAVANGER, Laberget 92.0"
2226,"STAVANGER, Mosvangen 7.0"
2227,"SANDNES, Øygardsveien 142.0"
2228,"SANDNES, J. Schanche Olsens gate 7.0"
2229,"STAVANGER, Holteveien 3.0"
2230,"STAVANGER, Dronningåsen 75.0"
2231,"STAVANGER, Jåttåvågveien 7.0"
2232,"STAVANGER, Niels Juels gate 10.0"
2233,"STAVANGER, Sulkes gate 17.0"
2234,"STAVANGER, Gamle Godesetveien 3.0"
2235,"STAVANGER, Terneveien 18.0"
2236,"STAVANGER, Nordstrandveien 30.0"
2237,"STAVANGER, Lassaveien 10.0"
2238,"STAVANGER, Sørflåtveien 88.0"
2239,"STAVANGER, Stoltenbergs vei 12.0"
2240,"SANDNES, Skeienegata 6.0"
2241,"STAVANGER, Ulakroken 14.0"
2242,"SANDNES, Idrettsveien 7.0"
2243,"SANDNES, Turkisveien 64.0"
2244,"STAVANGER, Hjelmelandsgata 89.0"
2245,"SANDNES, Ryfylkeveien 988.0"
2246,"SANDNES, Krunemyr 2.0"
2247,"STAVANGER, Smågamyrtunet 21.0"
2248,"STAVANGER, Seehusens gate 46.0"
2249,"STAVANGER, Glassperleveien 1.0"
2250,"SANDNES, Mauds vei 14.0"
2251,"SANDNES, Kalamyrveien 9.0"
2252,"SANDNES, Solaveien 58.0"
2253,"STAVANGER, Rustabakken 12.0"
2254,"STAVANGER, Traktbegerveien 6.0"
2255,"STAVANGER, Kannikbakken 6.0"
2256,"SANDNES, Hanaveien 15.0"
2257,"STAVANGER, Helmer Hanssens gate 4.0"
2258,"STAVANGER, Christen Tranes gate 29.0"
2259,"STAVANGER, Hognes gate 50.0"
2260,"STAVANGER, Sjernarøyvegen 1232.0"
2261,"STAVANGER, Storlomveien 9.0"
2262,"STAVANGER, Mosestien 5.0"
2263,"STAVANGER, Bevreveien 24.0"
2264,"SANDNES, Sandloveien 3.0"
2265,"STAVANGER, Solandsbakken 68.0"
2266,"STAVANGER, Skogstøveien 24.0"
2267,"SANDNES, Eskemyrveien 42.0"
2268,"SANDNES, Sandved terrasse 6.0"
2269,"STAVANGER, Tastagata 40.0"
2270,"SANDNES, Litagoveien 4.0"
2271,"STAVANGER, Kisteberglia 9.0"
2272,"SANDNES, Bedriftsveien 14.0"
2273,"STAVANGER, St. Olavs gate 4.0"
2274,"SANDNES, Flørliveien 18.0"
2275,"STAVANGER, Eskelandsgeilen 2.0"
2276,"STAVANGER, Kannikgata 54.0"
2277,"SANDNES, Gamle Frøylandsvei 1.0"
2278,"STAVANGER, Norvald Frafjords gate 5.0"
2279,"STAVANGER, Klebersteinveien 22.0"
2280,"STAVANGER, Agent Kiellands gate 2.0"
2281,"SANDNES, Fossmorkvegen 66.0"
2282,"STAVANGER, Nedre Fognafjordvegen 41.0"
2283,"STAVANGER, Kolheisvingen 3.0"
2284,"SANDNES, Sørbøveien 73.0"
2285,"STAVANGER, Skredbakkatunet 6.0"
2286,"STAVANGER, Nygårdsvika 14.0"
2287,"STAVANGER, Kaptein Langes gate 20.0"
2288,"SANDNES, Lønneveien 2.0"
2289,"STAVANGER, Tinngata 1.0"
2290,"STAVANGER, Erfjordgata 3.0"
2291,"STAVANGER, Madlavollkroken 11.0"
2292,"SANDNES, Skarahødden 1.0"
2293,"STAVANGER, Nedrevollveien 4.0"
2294,"SANDNES, St. Olavs gate 2.0"
2295,"SANDNES, Hovsbruveien 7.0"
2296,"SANDNES, Øygardsbakken 7.0"
2297,"SANDNES, Solaveien 165.0"
2298,"STAVANGER, Austtunsletta 108.0"
2299,"SANDNES, Skaraveien 48.0"
2300,"SANDNES, Parkveien 25.0"
2301,"SANDNES, Ryfylkeveien 1019.0"
2302,"STAVANGER, Johannes' gate 25.0"
2303,"STAVANGER, Misjonsmarka 9.0"
2304,"SANDNES, Stokkaveien 223.0"
2305,"STAVANGER, Hilmands gate 4.0"
2306,"SANDNES, Jærveien 232.0"
2307,"STAVANGER, Storåkerveien 33.0"
2308,"STAVANGER, Hunsteintunet 16.0"
2309,"SANDNES, Postveien 32.0"
2310,"SANDNES, Oalsgata 1.0"
2311,"SANDNES, Kvellurveien 34.0"
2312,"SANDNES, Ryfylkeveien 457.0"
2313,"STAVANGER, Brattåsveien 10.0"
2314,"SANDNES, Skårlandsstubben 14.0"
2315,"STAVANGER, Ragna Wettergreens gate 5.0"
2316,"SANDNES, Foren 1.0"
2317,"SANDNES, Hommersåkveien 284.0"
2318,"STAVANGER, Storhaugveien 16.0"
2319,"STAVANGER, Jadarholm 33.0"
2320,"STAVANGER, Tastatunet 30.0"
2321,"STAVANGER, Robert Scotts gate 62.0"
2322,"SANDNES, Skogsbakken 31.0"
2323,"STAVANGER, Nesheimsvegen 15.0"
2324,"STAVANGER, Pedersgata 101.0"
2325,"STAVANGER, Gosenmyrå 13.0"
2326,"SANDNES, Krogedalveien 124.0"
2327,"STAVANGER, Bjergsted Terrasse 4.0"
2328,"SANDNES, Haakon 7's gate 4.0"
2329,"STAVANGER, Reidar Berges gate 6.0"
2330,"STAVANGER, Smiehagen 12.0"
2331,"SANDNES, Viggo Hansteens vei 31.0"
2332,"STAVANGER, Hegglandsveien 92.0"
2333,"STAVANGER, Rosenli 12.0"
2334,"SANDNES, Smeaheiveien 4.0"
2335,"STAVANGER, Laberget 48.0"
2336,"STAVANGER, Egersundsgata 5.0"
2337,"SANDNES, Fossanvegen 190.0"
2338,"STAVANGER, Olav Nilssons gate 53.0"
2339,"STAVANGER, Falcks gate 3.0"
2340,"STAVANGER, Skredbakka 8.0"
2341,"STAVANGER, Friheim 4.0"
2342,"STAVANGER, Steinsøyveien 7.0"
2343,"STAVANGER, Austtunlia 10.0"
2344,"STAVANGER, Engøydalen 18.0"
2345,"STAVANGER, Breivikveien 33.0"
2346,"STAVANGER, Hjalmar Johansens gate 6.0"
2347,"STAVANGER, St. Olavs gate 11.0"
2348,"STAVANGER, Rektor Berntsens gate 11.0"
2349,"STAVANGER, Friheim 23.0"
2350,"SANDNES, Buggelandsstubben 12.0"
2351,"STAVANGER, Sørhaugveien 20.0"
2352,"STAVANGER, Haugåstunet 54.0"
2353,"STAVANGER, Grasholmringen 24.0"
2354,"SANDNES, Haualandhagen 11.0"
2355,"STAVANGER, Vaisenhusgata 37.0"
2356,"STAVANGER, Haugesundsgata 13.0"
2357,"STAVANGER, Consul S. Bergesens v. 212.0"
2358,"STAVANGER, Børeholen 20.0"
2359,"STAVANGER, Fognavegen 195.0"
2360,"STAVANGER, Tostenhagen 12.0"
2361,"STAVANGER, Bamsefaret 18.0"
2362,"STAVANGER, Fylkeslege Ebbells gate 3.0"
2363,"STAVANGER, Grasholmkroken 24.0"
2364,"STAVANGER, Vikevågveien 107.0"
2365,"SANDNES, Kjærholen 57.0"
2366,"STAVANGER, Lagårdsveien 78.0"
2367,"STAVANGER, Steinstølveien 14.0"
2368,"STAVANGER, Elias Tastads gate 20.0"
2369,"STAVANGER, Mostølveien 20.0"
2370,"STAVANGER, Anne Grimdalens vei 3.0"
2371,"STAVANGER, Stareveien 15.0"
2372,"STAVANGER, Nymansveien 163.0"
2373,"STAVANGER, Hamneveien 5.0"
2374,"STAVANGER, Christen Tranes gate 18.0"
2375,"SANDNES, Buggelandstunet 68.0"
2376,"STAVANGER, Godalsalléen 1.0"
