household_id,personal_number
2805,3534471
2806,2703316
2806,2458950
2806,1073419
2807,3563379
2807,6158185
2808,2304201
2808,9092395
2808,1727696
2809,8901304
2809,4848840
2810,9862413
2810,6526637
2810,5285664
2811,1885332
2811,6396537
2812,4968982
2812,8310404
2813,2307044
2813,5271005
2813,2563656
2814,1848188
2814,1219847
2814,8098962
2815,1584828
2815,7328315
2815,5599907
2815,2925603
2816,3760251
2816,3222989
2817,2745433
2817,9690068
2818,1116078
2818,9480358
2818,7336439
2819,2707195
2819,5283473
2820,2754806
2820,9076206
2820,9350415
2821,9569148
2821,4460495
2822,8690196
2822,7874511
2823,6452453
2823,5197768
2824,1429435
2824,9596506
2824,9604237
2825,6907446
2825,2597127
2826,6652264
2826,2086413
2826,9240581
2826,6928329
2826,2490273
2827,3691240
2827,7707896
2828,8173209
2828,5103589
2829,8272481
2829,8779235
2829,1540598
2830,7424468
2830,2267245
2830,1961816
2831,7888001
2831,9764355
2832,3236622
2832,2239738
2832,1623819
2832,3001805
2832,3274871
2833,7109598
2833,3387123
2833,5520958
2834,3241460
2834,9620354
2834,4709429
2834,7110579
2835,2940220
2835,9170436
2835,9979531
2835,8354017
2835,1886003
2836,1711532
2836,3618331
2837,4782322
2837,4262824
2838,3991556
2838,5678376
2838,8099575
2839,4677413
2839,4305802
2839,1433937
2839,6673834
2839,7466779
2840,3602376
2840,5346458
2840,2773122
2841,5651733
2841,9228123
2841,6057110
2841,9547676
2841,2731687
2842,4278243
2842,1953886
2842,4426319
2843,9912232
2843,6652983
2843,3408674
2844,5257833
2844,6588406
2844,6734860
2845,7724637
2845,3423945
2846,2216601
2846,5606992
2846,1488414
2847,9131360
2847,9165336
2847,3084800
2848,4628142
2848,8598069
2849,9472929
2849,9615720
2850,8789432
2850,2495831
2850,7312844
2850,6031027
2851,8144638
2851,6353535
2851,5808159
2851,2001754
2852,2973464
2852,9737104
2853,4626324
2853,7870954
2853,9686046
2854,6217607
2854,3312209
2855,4479171
2855,8479919
2855,1334615
2856,2209836
2856,2803558
2857,2719374
2857,7876521
2857,6039079
2858,2992696
2858,7935229
2859,9591054
2859,3381504
2860,7943561
2860,8044185
2860,7248474
2861,6689804
2861,8529621
2862,6056328
2862,9930751
2863,3167249
2863,8028375
2863,3881011
2864,3572963
2864,8359772
2864,8391330
2865,3212653
2865,2110447
2866,4468393
2866,8087024
2866,3309115
2867,4988484
2867,6090308
2868,3042744
2868,1866867
2868,4924998
2869,1313965
2869,3619530
2870,4576239
2870,3076130
2870,6894271
2871,4418976
2871,9614958
2872,5842631
2872,3504418
2873,4711752
2873,1426262
2873,4030212
2873,7271160
2873,7635986
2874,9790851
2874,3452003
2875,5408369
2875,7402666
2875,9252904
2876,3838941
2876,6405511
2877,9915566
2877,1025480
2877,2137073
2877,9496062
2878,2853672
2878,9017866
2878,1078247
2878,7350073
2879,7351243
2879,3411754
2879,6303011
2879,7012043
2880,4622335
2880,9968335
2881,7455085
2881,5410496
2882,8360616
2882,5954632
2883,7548281
2883,5020300
2884,1896146
2884,9269185
2884,1948840
2885,2052515
2885,4555912
2886,2138081
2886,3527710
2886,4978260
2887,1837563
2887,2987929
2888,7113289
2888,4418205
2888,7257041
2888,6659691
2889,9185272
2889,2167553
2890,6134339
2890,1409668
2890,6779202
2891,4946129
2891,5580260
2891,7800088
2892,6815580
2892,5585518
2892,8555916
2893,3353875
2893,7552114
2893,8335271
2894,1472692
2894,7098667
2894,2402540
2895,2318651
2895,1557564
2896,2549993
2896,7051852
2897,5855747
2897,1007109
2897,1066400
2897,7155802
2897,6049078
2898,6373126
2898,2772736
2898,3254405
2899,9987875
2899,5607431
2900,5488634
2900,3474583
2901,7749580
2901,6364917
2901,2805222
2901,1179725
2902,5543307
2902,4386706
2902,1183679
2902,9213081
2903,7947581
2903,5194994
2904,9332339
2904,7504192
2905,5937823
2905,3706451
2906,7753612
2906,3999881
2906,5766575
2906,4891611
2906,3818459
2907,3182700
2907,6783956
2907,6538402
2908,6467100
2908,5684985
2909,8643036
2909,9516440
2910,5068819
2910,7088865
2911,3844295
2911,6889190
2912,6698011
2912,3183635
2913,5869489
2913,9108188
2913,7429018
2913,1060863
2914,8869015
2914,9257435
2915,7568827
2915,2251346
2915,2018075
2915,9597793
2916,4028708
2916,5066336
2916,9880409
2916,6705285
2917,1994035
2917,8878132
2918,8075369
2918,6147238
2918,2366732
2919,3977255
2919,6125867
2919,2715355
2920,8157618
2920,2821003
2921,3245937
2921,2819583
2921,1888206
2922,2027903
2922,4223543
2922,5008736
2923,8272289
2923,8040343
2924,1177917
2924,1310501
2924,7463528
2924,7188464
2925,6811433
2925,8364273
2926,6352173
2926,1855942
2927,8855289
2927,7660027
2927,7704594
2928,2329551
2928,4791090
2929,3175858
2929,2078002
2929,5648175
2930,9484921
2930,9246530
2930,1378147
2931,1736826
2931,2085931
2932,8197891
2932,2558703
2933,2595654
2933,3687565
2933,7800852
2934,2672396
2934,7421056
2935,2446655
2935,7840617
2936,2892699
2936,8399497
2936,3776401
2937,1496114
2937,1775171
2937,2588571
2937,7511812
2938,6374818
2938,9157772
2938,7549805
2938,1409975
2939,4322382
2939,8811492
2939,7883766
2940,5854062
2940,3584898
2941,2979811
2941,9134583
2942,5875304
2942,3847452
2943,6618959
2943,2237053
2943,7281011
2943,8053112
2943,1443072
2944,6740399
2944,1310497
2944,4347931
2944,1659810
2944,5658275
2945,2750710
2945,3447741
2945,6956336
2945,8908284
2946,7555460
2946,7141789
2947,5851621
2947,3732943
2947,7940042
2948,9905767
2948,5471425
2948,3743759
2949,3892975
2949,8364630
2950,5075459
2950,4587841
2950,7433757
2950,9958417
2951,4471261
2951,4931575
2951,7125052
2952,4188598
2952,1565424
2952,6026694
2953,7916342
2953,3111798
2954,5460186
2954,6814258
2954,6963745
2954,5044041
2955,4924171
2955,8606030
2955,7028082
2955,7376075
2955,3501908
2956,9143620
2956,5073461
2957,8858813
2957,9487047
2957,7351959
2958,5773022
2958,3214670
2958,2147815
2959,2007553
2959,9756894
2960,4631394
2960,3662427
2961,3704289
2961,4471265
2961,3835307
2962,4735656
2962,3433158
2962,1831032
2962,4178369
2963,2323502
2963,6534013
2964,4675133
2964,2358473
2965,1729318
2965,8244854
2965,3332854
2966,6639305
2966,6021059
2966,7177953
2967,5916963
2967,8420864
2967,1008942
2967,1993167
2968,7727224
2968,3344250
2969,1486537
2969,9359911
2969,7921183
2969,6231564
2970,8519044
2970,6391500
2970,4426953
2970,8198154
2970,6103940
2971,6308770
2971,8722630
2972,5931351
2972,1185835
2973,7542925
2973,8522743
2973,8823497
2974,8270240
2974,8145877
2974,9897066
2975,7504883
2975,9637809
2975,6732448
2976,5442668
2976,9864949
2976,9866488
2976,1966829
2977,3236821
2977,2262320
2978,6218866
2978,5138414
2978,4319321
2979,7582235
2979,4684223
2980,8761546
2980,1057919
2980,1770372
2980,3455657
2981,1778237
2981,9518229
2981,5702142
2982,3141704
2982,6707898
2983,8818201
2983,7309524
2983,8042054
2984,6872600
2984,7003236
2984,9490990
2985,9347903
2985,6734937
2985,2642009
2986,9285399
2986,7480046
2986,4870894
2987,6765516
2987,5989157
2988,2591829
2988,6935415
2989,2495107
2989,4307200
2990,5367972
2990,5857956
2991,1136934
2991,6842563
2991,4651657
2992,3161114
2992,7544244
2993,5001370
2993,4794609
2993,7426740
2993,6184901
2994,8107341
2994,7240436
2994,1662998
2994,5659178
2995,2687310
2995,8158403
2996,1086567
2996,9811979
2997,7173761
2997,8458279
2997,1968273
2998,9435705
2998,2503949
2999,2999310
2999,9031670
2999,3601710
3000,5912353
3000,9478696
3001,6098656
3001,7112826
3001,1329772
3002,5632680
3002,9531332
3002,4578234
3003,2249947
3003,1428200
3003,4272991
3004,5354460
3004,1017920
3005,2481198
3005,3466040
3006,5664588
3006,8066929
3006,6534573
3006,8742597
3007,9024041
3007,4970935
3007,9826460
3008,1614116
3008,9224561
3009,5792479
3009,2771356
3010,4278157
3010,9320400
3011,3966680
3011,8033527
3012,6350330
3012,3119852
3012,9460521
3013,5698879
3013,4217434
3013,7423718
3013,4613127
3014,8141856
3014,2822580
3014,3496600
3014,7744679
3014,3076530
3015,3260307
3015,4590580
3016,9211932
3016,5320060
3017,5460793
3017,8719744
3017,8697061
3018,5825161
3018,3603015
3018,6785186
3018,8411353
3019,9144183
3019,7744021
3019,6327602
3019,9033663
3019,7157058
3020,2065743
3020,3153801
3021,2140871
3021,4468643
3022,5028336
3022,2950863
3022,6738326
3022,7094305
3023,5080366
3023,6372547
3024,4827578
3024,4059142
3024,5285268
3025,6846883
3025,3130235
3026,1180718
3026,9831971
3027,3182997
3027,5156079
3027,2747169
3028,3536177
3028,5039272
3028,8427475
3028,5579616
3028,8803950
3029,9806301
3029,5794621
3029,9751290
3030,4754926
3030,5218313
3031,2412585
3031,9917516
3032,9774360
3032,9623393
3032,9413887
3033,5105942
3033,9251616
3033,9592894
3034,5508481
3034,5496287
3034,8714955
3035,7272663
3035,9122818
3035,2722705
3036,1954545
3036,7408898
3036,8332964
3036,1088261
3037,7845533
3037,2258145
3037,5509128
3037,4549494
3037,5309018
3038,7372672
3038,4761863
3039,6189606
3039,3691813
3040,2122312
3040,2305950
3041,8999264
3041,8104890
3041,4574108
3042,1332130
3042,8525373
3042,7409978
3043,7161758
3043,3272615
3044,6482671
3044,6006809
3045,8013037
3045,4868422
3045,8684102
3045,1650875
3046,3160639
3046,7990343
3046,3663625
3047,3965087
3047,2171117
3048,7286317
3048,3912542
3048,2602129
3048,6636024
3049,1516304
3049,1888678
3050,6796235
3050,8493245
3050,7506877
3051,3498672
3051,9412755
3051,3633550
3052,9863451
3052,5165390
3053,1213689
3053,1470689
3053,7273755
3054,8670630
3054,5775260
3054,7236350
3054,1838695
3055,2101495
3055,8917784
3055,2299524
3056,9651318
3056,3936040
3056,3562029
3057,3604517
3057,8610942
3058,2739289
3058,2866538
3058,8859876
3059,9776426
3059,4036798
3060,1143464
3060,8023930
3060,6239178
3061,5670574
3061,6211314
3061,7556203
3062,6697609
3062,8555080
3062,6137663
3062,7633439
3062,7786285
3063,2658521
3063,8772338
3064,8240750
3064,9866391
3064,1771014
3064,9319933
3065,8783880
3065,2596214
3065,5235596
3065,9735067
3066,2812482
3066,6477654
3066,9349151
3067,6560536
3067,1229700
3068,5241495
3068,6266707
3069,9501417
3069,9797697
3069,7085016
3069,9754509
3070,1013917
3070,4502760
3070,2397568
3071,7190049
3071,3967675
3071,8867836
3071,9676204
3072,7670303
3072,8549534
3073,6435300
3073,1349412
3073,1554120
3074,3470931
3074,5583980
3075,8554022
3075,4668078
3076,6084605
3076,9860708
3076,3847529
3076,7515188
3077,3340442
3077,6931879
3078,2121127
3078,6790222
3078,9517394
3079,8138151
3079,5682050
3080,6158574
3080,4697395
3081,1030672
3081,3681650
3082,4245681
3082,8793761
3082,6582325
3083,4880474
3083,4722518
3083,8221695
3084,2796695
3084,3141056
3085,2859596
3085,1065540
3086,1073653
3086,9659215
3086,4602819
3086,5973426
3087,9846967
3087,4237647
3087,9436757
3088,7060818
3088,5175668
3089,4444571
3089,6005355
3089,2974374
3090,3556681
3090,9178270
3090,5681413
3091,8313600
3091,1775141
3092,8764784
3092,1022582
3092,2334788
3093,9537458
3093,6065034
3093,9413735
3094,6384723
3094,3184717
3094,9818397
3094,2901721
3095,5401128
3095,6588146
3096,7372261
3096,7989314
3096,2395996
3097,5638901
3097,4659544
3098,3877254
3098,2802848
3098,2365922
3098,7784778
3098,5685889
3099,6739399
3099,3637429
3100,1848458
3100,8928736
3100,5947172
3101,1861988
3101,9073624
3101,5041115
3101,4196453
3101,9176944
3102,2372712
3102,2759982
3103,7778769
3103,3713511
3103,7629275
3104,2248093
3104,9942949
3105,6973971
3105,5915753
3105,8820087
3105,1234900
3106,7525978
3106,9022440
3106,1002287
3106,9597184
3107,5267597
3107,1793898
3108,2241345
3108,4405553
3109,2745335
3109,5646197
3110,5613195
3110,5946333
3110,8086436
3111,8261887
3111,5851966
3112,2895458
3112,3413447
3112,7473942
3113,1444116
3113,2221485
3114,9628489
3114,3481591
3114,7180542
3115,3421189
3115,5532330
3116,8789870
3116,2518662
3117,7773467
3117,8513381
3117,3894049
3118,1974470
3118,3497553
3118,9180051
3119,4243253
3119,7637078
3119,5020596
3119,5068768
3120,3096861
3120,1251015
3120,8793795
3120,7141953
3121,2983388
3121,2864912
3122,5295418
3122,7839776
3123,2849130
3123,4529377
3123,6325179
3123,2046946
3123,5869002
3124,5382111
3124,5274307
3124,6940289
3124,6976733
3125,9692080
3125,9433994
3126,1913355
3126,9736518
3126,1596283
3126,9706137
3127,2431821
3127,7654891
3128,6253609
3128,1851693
3129,7213415
3129,5344211
3130,9350810
3130,6254760
3130,7269917
3131,7900040
3131,9069657
3132,7014130
3132,6811056
3132,4833264
3132,1250211
3133,1750219
3133,8169904
3133,2144217
3133,7567953
3134,4958384
3134,6344941
3134,5346945
3134,1592666
3135,4232572
3135,3032068
3135,4349089
3136,2991029
3136,2537627
3136,7560165
3137,5328638
3137,8554173
3138,5895483
3138,3560206
3138,5750981
3138,2921269
3139,3982084
3139,6949404
3140,4826952
3140,3472715
3140,7142120
3141,3721179
3141,1184816
3141,8485196
3141,2818074
3142,5634239
3142,1224716
3143,6255898
3143,6877908
3144,2464243
3144,9839310
3145,7998179
3145,4875657
3145,3629274
3146,5378763
3146,6071465
3147,4506048
3147,5473156
3147,9489540
3147,6605937
3148,6583490
3148,2152094
3149,6557913
3149,8359800
3149,9841652
3150,5835534
3150,7511418
3151,8059363
3151,7743617
3151,6668048
3152,8911057
3152,8510629
3153,7423420
3153,8950769
3154,1139975
3154,9765005
3154,6200104
3155,2870786
3155,1503279
3156,7269122
3156,8867502
3157,3286486
3157,2157075
3157,5404333
3157,6232306
3158,6199755
3158,2718720
3158,9073054
3158,9930585
3159,3329369
3159,4567120
3160,2978306
3160,3135626
3161,2892344
3161,5985301
3161,6650003
3161,1711852
3162,3381013
3162,7055096
3163,3595213
3163,2054079
3163,4064176
3163,8138855
3163,4527239
3164,9926149
3164,4708919
3165,8970488
3165,4971660
3166,3637664
3166,9088395
3166,5109008
3166,4134692
3167,7827053
3167,8575623
3167,2323136
3168,6103329
3168,8021867
3169,1919969
3169,2141009
3169,5184501
3169,5573280
3169,2489058
3170,1851078
3170,4384873
3170,6446057
3171,6287479
3171,6143193
3172,8608861
3172,6928520
3172,7426364
3173,3890957
3173,9422857
3173,4939364
3173,3526330
3174,5777873
3174,6597961
3175,4698697
3175,9218749
3175,4410516
3175,6594575
3175,1111583
3176,6261648
3176,7616299
3176,5820205
3176,6465547
3177,4476873
3177,3827044
3178,1420726
3178,9079271
3179,8254561
3179,8748675
3179,1440634
3179,5922840
3180,8480338
3180,3117164
3181,8529646
3181,5423847
3181,7552398
3182,7580322
3182,2113199
3182,5242603
3183,9335779
3183,8333894
3183,7894102
3184,7340169
3184,9068453
3184,9796437
3185,9037822
3185,9488065
3186,2066054
3186,3464370
3186,4649959
3187,9046150
3187,3747173
3188,1934310
3188,4270999
3188,5932104
3189,2759383
3189,8718011
3190,3658866
3190,7985535
3190,5225334
3191,9190389
3191,6188416
3192,6803208
3192,8305898
3193,6189087
3193,3016183
3193,3359446
3193,1302440
3194,4230828
3194,9411391
3194,2033241
3195,1404688
3195,5979643
3196,3252050
3196,1020540
3196,3244687
3197,7833944
3197,6613616
3198,6300447
3198,6940510
3198,4290900
3199,4768233
3199,1228479
3200,4998865
3200,2437280
3201,8493890
3201,4741415
3202,2194748
3202,1086527
3202,4549624
3203,5558940
3203,8558913
3204,2805798
3204,4164706
3204,1978779
3204,2929405
3205,8976159
3205,5943831
3206,4043166
3206,3676291
3207,7529915
3207,2998788
3207,8931151
3208,3047446
3208,7536579
3208,7750259
3209,3620911
3209,2403635
3209,4456457
3210,8348711
3210,7568116
3210,8360993
3210,1503004
3210,9761069
3211,6655846
3211,5621299
3212,8805959
3212,8848657
3212,4537219
3212,6758606
3213,7083349
3213,6090495
3214,5264601
3214,9174387
3215,2832788
3215,3309923
3215,7394676
3216,4091622
3216,3044928
3216,5325690
3216,5273640
3217,6589079
3217,7542495
3218,7087139
3218,6701420
3219,9404542
3219,8836149
3219,1475660
3219,4694447
3219,9454560
3220,6834129
3220,2729006
3220,1923195
3221,6524243
3221,4276807
3222,5066231
3222,2415883
3223,9174706
3223,2360287
3224,5434256
3224,6229172
3225,6145493
3225,8937941
3225,6360516
3226,1002331
3226,4762526
3226,2386027
3227,8743930
3227,7468725
3228,6368027
3228,9681904
3228,1642773
3228,7888436
3228,8005440
3229,7341172
3229,1404599
3230,1478350
3230,1695651
3230,9122893
3231,6020338
3231,8694384
3231,5366388
3231,4133982
3232,9444019
3232,3519629
3233,2112063
3233,8716471
3233,4921816
3234,8730721
3234,7417444
3235,6035669
3235,6380989
3236,6616317
3236,8724510
3236,3529964
3236,3113639
3237,2119230
3237,4950219
3237,8095608
3237,2413359
3237,1580852
3238,5553890
3238,3030739
3238,8843463
3239,2506109
3239,5577051
3240,5484212
3240,8022067
3240,9312774
3240,2458387
3241,6656507
3241,8910415
3242,8347187
3242,2806813
3243,9354284
3243,3449751
3243,4625944
3244,6456791
3244,7936363
3244,5081902
3245,4436112
3245,4106026
3245,6013665
3246,5772008
3246,7224121
3247,9897825
3247,7492053
3248,6603390
3248,1826239
3248,3088242
3249,9791417
3249,3594768
3249,8957736
3249,3052902
3250,4092699
3250,7926471
3250,7610452
3251,5114955
3251,1844754
3252,9628356
3252,1216527
3252,7179106
3253,8471064
3253,4939871
3254,5257337
3254,6597621
3254,8731950
3254,3041568
3255,9775067
3255,9978051
3255,8674708
3255,2719898
3256,8476640
3256,5068562
3256,8488201
3257,3732832
3257,4407001
3257,8746438
3258,8260194
3258,2885868
3259,7735109
3259,1277723
3259,5346404
3259,3776289
3260,9863428
3260,1469661
3260,7896800
3260,4971398
3261,4368489
3261,3474888
3261,4066356
3262,2797950
3262,7833312
3263,7029562
3263,3504654
3263,3772922
3263,9748281
3264,9313009
3264,2921260
3264,8774919
3264,5884852
3264,7163713
3265,7449633
3265,9367108
3265,5150068
3266,9594900
3266,3340552
3267,2655235
3267,9996945
3267,8817208
3268,8615804
3268,2310284
3269,1898461
3269,9695268
3270,7061429
3270,5450768
3270,2565365
3270,8133326
3271,1988248
3271,7507458
3271,4156453
3272,7292931
3272,5426984
3272,6920391
3272,4500111
3273,2616087
3273,5366367
3274,2500118
3274,7460686
3275,2781130
3275,2591871
3275,3711656
3275,5662294
3276,5114640
3276,6469451
3277,9073939
3277,7706545
3277,8846035
3278,1515391
3278,8574436
3278,1746976
3278,9582349
3279,4681732
3279,9852623
3279,2891566
3280,7373078
3280,6539411
3281,4082136
3281,3827465
3281,8174873
3281,3904257
3282,1575287
3282,1795823
3283,1797176
3283,4095707
3283,3730298
3283,6170279
3284,6006048
3284,1905025
3285,2381803
3285,6044789
3285,3275133
3285,3585911
3286,9504191
3286,7619351
3286,2760114
3287,2958513
3287,8817655
3287,4945621
3288,8450511
3288,1874431
3288,5685141
3289,6510646
3289,4608640
3289,4923178
3289,3186074
3289,6531426
3290,5956336
3290,3593247
3290,5940207
3290,1726804
3291,7580201
3291,7507399
3292,3068920
3292,8990930
3292,8586947
3292,2685729
3293,9758317
3293,7673420
3294,5778014
3294,4170912
3295,1829091
3295,1252896
3295,7387908
3296,5491708
3296,2253894
3296,3082198
3296,4581890
3297,6629538
3297,5942149
3297,3165375
3298,9819941
3298,6802760
3299,1917901
3299,3086641
3299,8372939
3300,1139925
3300,4491894
3301,4173609
3301,3103748
3302,1139668
3302,8773005
3302,1267329
3302,7383254
3303,3739468
3303,5434386
3304,3860275
3304,7579640
3305,5280252
3305,2684427
3305,7067188
3306,4121476
3306,1008673
3306,7134103
3307,3184903
3307,9092460
3307,2241235
3307,7187675
3308,6158872
3308,1658153
3308,5823091
3308,4861232
3309,8631863
3309,1720281
3310,9258826
3310,4920736
3310,4247310
3311,3675832
3311,3502521
3311,7674968
3311,3751047
3312,5538521
3312,3739669
3312,5104247
3312,8011201
3313,2196663
3313,1693010
3313,1896472
3314,2441802
3314,5389619
3315,9644476
3315,6116852
3315,8021764
3316,9763384
3316,9338498
3316,1511680
3316,3554685
3317,3706423
3317,1997631
3317,7366964
3318,1285754
3318,7496486
3319,2897866
3319,4143597
3320,5120421
3320,5222452
3320,3349592
3321,3626273
3321,1655034
3322,7328304
3322,9092625
3322,5754796
3323,9842384
3323,6997292
3323,1633219
3324,1103023
3324,8350247
3325,9436879
3325,4920748
3326,4090583
3326,2387180
3327,4725529
3327,1595948
3328,3642141
3328,5574153
3329,4671578
3329,4567914
3330,4256371
3330,5825036
3330,3980214
3330,9463363
3330,1544286
3331,9299689
3331,9747714
3331,5229542
3332,2016833
3332,2957356
3332,4758050
3332,5033161
3333,3827057
3333,9393464
3333,8665537
3333,9360091
3333,6647398
3334,5680343
3334,3439738
3334,2494996
3334,2122368
3335,4096408
3335,4843728
3336,9528143
3336,9626045
3337,8953255
3337,7480302
3338,4041349
3338,3195942
3338,5927289
3339,7992916
3339,3465520
3339,4858256
3339,3989577
3339,4811896
3340,7028469
3340,1852179
3341,6832480
3341,9201656
3341,3314793
3342,8805370
3342,1471064
3343,5115977
3343,5143484
3343,9054635
3344,7215556
3344,8337920
3345,4029606
3345,1700468
3346,4919105
3346,1710369
3347,6843846
3347,6478028
3347,2784091
3348,4986831
3348,6194822
3348,7185161
3349,2775365
3349,2562502
3350,1078826
3350,5799161
3351,8926912
3351,8586218
3351,4099869
3352,8200676
3352,1014253
3353,5587903
3353,8198489
3353,6220244
3354,3634108
3354,9266720
3355,3173672
3355,2707977
3355,2835776
3356,8413684
3356,6152298
3357,4458624
3357,7163057
3357,5456895
3358,9542243
3358,8357676
3359,6250446
3359,5750637
3360,3024018
3360,8182721
3360,1075463
3361,9658937
3361,4384619
3362,8426603
3362,8405272
3362,2171880
3363,2498712
3363,3904586
3364,3524744
3364,6380878
3365,4696095
3365,4231041
3365,9511752
3366,4974921
3366,8265552
3367,7382580
3367,4274511
3368,7518413
3368,6465851
3369,9452388
3369,1103520
3369,6288872
3370,6406533
3370,2637498
3370,2755143
3371,5398391
3371,9267290
3372,8846165
3372,9707151
3372,1849530
3372,5537783
3373,8726562
3373,3281744
3373,1107228
3374,3457448
3374,6391621
3374,2340609
3375,2340254
3375,2911162
3375,2273776
3375,9644627
3376,5257279
3376,9548847
3376,4615690
3376,1917293
3377,7628664
3377,1932471
3378,4084364
3378,5302954
3378,7250765
3379,6560325
3379,9383628
3379,2170113
3379,9402319
3380,7456357
3380,2196360
3381,5794970
3381,5730722
3381,7239364
3382,5103891
3382,5794241
3382,2824890
3383,1242725
3383,4520633
3383,3528691
3383,9681161
3383,6870680
3384,3066423
3384,9079438
3384,7166058
3385,4589665
3385,8916513
3386,9086693
3386,5076263
3387,4334585
3387,4345816
3387,2589420
3388,9503034
3388,9856098
3389,7198361
3389,2910222
3390,9169783
3390,3518787
3390,6210896
3391,2800247
3391,9994876
3392,5767701
3392,7747994
3393,4941825
3393,6752474
3393,2228903
3394,7823574
3394,6552176
3395,8665583
3395,5401749
3395,2956016
3396,9818970
3396,1915464
3396,8749541
3397,7839032
3397,7309636
3398,8352083
3398,6395570
3399,8960846
3399,8341634
3399,8082911
3400,6845905
3400,7331635
3400,4929710
3401,6525040
3401,4464499
3402,8314238
3402,8582934
3402,2299516
3403,4457428
3403,5383327
3404,5195106
3404,9678027
3405,2016035
3405,9859222
3405,3981970
3406,8356350
3406,8081729
3407,4846027
3407,7049182
3408,6128093
3408,6326760
3408,4448680
3409,9445736
3409,5129192
3410,8983443
3410,1603963
3411,4045298
3411,1305928
3411,7571189
3412,3421200
3412,7078254
3413,3807373
3413,3927569
3413,3602481
3414,4088245
3414,6612602
3414,5011212
3414,8988034
3415,6439359
3415,8920671
3415,5978845
3415,7456731
3416,7495992
3416,8683340
3416,4266341
3417,8528615
3417,3046910
3418,2611742
3418,5515159
3419,8883353
3419,4019227
3420,6706132
3420,3363697
3421,8093836
3421,5746986
3422,8503941
3422,8577777
3423,5466847
3423,9135386
3423,2183407
3424,7799701
3424,4507733
3425,4829500
3425,1448839
3425,2293225
3425,3405897
3426,3034296
3426,2943426
3427,5624268
3427,8262065
3428,6406607
3428,6359338
3429,9864179
3429,5285284
3430,5831448
3430,5264681
3431,3612670
3431,9882024
3431,4163073
3432,2968737
3432,3031064
3432,5348358
3432,5389528
3433,5162854
3433,1221745
3433,4043884
3434,6884920
3434,7020136
3434,4376837
3434,6079562
3435,2675200
3435,6579308
3435,5764694
3436,9952351
3436,4992122
3436,6626256
3436,5242901
3437,9539963
3437,8184940
3437,6503504
3438,8543817
3438,7508339
3439,6844382
3439,2856482
3439,6255956
3440,3167798
3440,7546731
3440,9057970
3440,5228920
3440,4953893
3441,8948254
3441,3576665
3441,4736820
3442,6263962
3442,6179052
3442,5181623
3443,9321473
3443,1454087
3444,1808113
3444,8816364
3444,9749432
3445,6017674
3445,7655776
3446,8435291
3446,9018749
3446,6392481
3447,3339270
3447,3856977
3448,1663923
3448,1834339
3448,7789801
3449,5073439
3449,5905418
3449,9459711
3450,8278035
3450,3375382
3450,7647305
3451,2488438
3451,1831488
3451,3608767
3452,7790099
3452,9704751
3453,2653033
3453,8928879
3454,3791410
3454,3235338
3455,9262807
3455,4075007
3456,5833011
3456,6202328
3456,2242599
3457,8712474
3457,6493103
3457,2479162
3457,6474668
3457,4619748
3458,6220113
3458,1053636
3459,6658227
3459,9917804
3459,7574826
3460,9417372
3460,4956710
3460,3055796
3460,2111097
3461,8676506
3461,7545476
3461,8551823
3461,7510743
3461,4968581
3462,9294717
3462,2465370
3462,7435757
3463,9803649
3463,4488001
3464,3570672
3464,9345989
3465,7689015
3465,8266122
3466,1797853
3466,5399568
3467,6267878
3467,1101270
3468,7886494
3468,9623959
3469,8089059
3469,1932487
3470,1802133
3470,6816123
3470,9672978
3470,3559604
3470,2223071
3471,4047005
3471,6939296
3471,6912802
3471,1625994
3472,7041993
3472,9582995
3472,9932276
3473,7207007
3473,4298641
3474,6793737
3474,9762782
3474,4054998
3475,1756421
3475,2924312
3476,8756669
3476,2111540
3477,9659616
3477,2123754
3477,1582935
3477,3624196
3478,1877038
3478,5367549
3478,7638701
3479,8990564
3479,2868851
3479,2499266
3480,5732682
3480,2128626
3480,7159368
3481,2686663
3481,5616653
3481,8167844
3482,5333595
3482,5340981
3483,5333730
3483,4421581
3484,8248394
3484,2652651
3485,8580119
3485,2940435
3486,5616556
3486,8801522
3487,2753537
3487,2275409
3487,6386717
3488,5094624
3488,7558653
3489,3698809
3489,4897647
3489,8682880
3489,8715073
3490,9555471
3490,3839159
3490,5358917
3491,7946335
3491,2971145
3492,9283735
3492,3405075
3492,2288210
3492,7387381
3492,8237694
3493,9581142
3493,6451264
3493,9986231
3494,8535871
3494,9603010
3494,8610359
3494,8092107
3495,2245738
3495,9219009
3496,4980877
3496,2991394
3497,5657471
3497,8307242
3497,1710530
3498,3950356
3498,3715240
3498,5043524
3498,8189017
3499,3165253
3499,5434142
3499,5571153
3500,2465519
3500,7294681
3501,5629881
3501,5262832
3502,1068593
3502,6856523
3502,4121863
3503,8237843
3503,7150230
3504,2552798
3504,5073730
3505,1854414
3505,7622203
3506,9698826
3506,6555125
3507,6805051
3507,8357127
3508,1444296
3508,6755809
3509,7927666
3509,5511919
3509,7043587
3510,5232824
3510,4894581
3511,7505871
3511,9888161
3511,9276420
3511,1681656
3512,7626859
3512,3384880
3513,8727331
3513,4664887
3514,9605460
3514,3809627
3515,1980446
3515,2635649
3516,8012221
3516,5813504
3517,4693044
3517,2694888
3517,2298686
3518,6893122
3518,9696946
3518,8086681
3518,7612804
3519,7840734
3519,6842400
